RP3-340B19.3	6	35544632	35545669
RP3-340B19.2	6	35555873	35556264
FKBP5	6	35573585	35728583
RP3-340B19.5	6	35607628	35607934
MIR5690	6	35664717	35664789
RP3-510O8.4	6	35733867	35736947
ARMC12	6	35737032	35749079
RP3-510O8.3	6	35765908	35766927
CLPSL2	6	35776594	35779552
CLPSL1	6	35781017	35793675
CLPS	6	35794982	35797344
LHFPL5	6	35805293	35833874
SRPK1	6	35832966	35921342
SLC26A8	6	35943514	36024868
DPRXP2	6	35989515	35990436
MAPK14	6	36027677	36111236
RP1-179N16.3	6	36091991	36092646
MAPK13	6	36127809	36144524
RP1-179N16.6	6	36146698	36197205
BRPF3	6	36196744	36232790
PNPLA1	6	36243203	36312229
C6orf222	6	36315757	36336885
ETV7	6	36354091	36387800
RP1-50J22.4	6	36386831	36393462
PXT1	6	36390551	36442889
KCTD20	6	36442767	36491143
RN7SL502P	6	36450912	36451201
STK38	6	36493892	36547470
RN7SL748P	6	36522191	36522501
SRSF3	6	36594353	36605600
MIR3925	6	36622436	36622512
RNU1-88P	6	36639545	36639672
PANDAR	6	36673621	36675126
LAP3P2	6	36673817	36675270
CDKN1A	6	36676460	36687339
RAB44	6	36697851	36733183
RP3-431A14.4	6	36737050	36737986
CPNE5	6	36740775	36840002
PPIL1	6	36854827	36875024
C6orf89	6	36871870	36928964
RP1-90K10.4	6	36940071	36944675
PI16	6	36948263	36964837
MTCH1	6	36968141	36986298
FGD2	6	37005646	37029070
COX6A1P2	6	37044860	37045189
RPL12P2	6	37091314	37091806
PIM1	6	37170203	37175426
TMEM217	6	37212180	37258155
TBC1D22B	6	37257772	37332970
RP4-744I24.4	6	37295584	37295742
RNF8	6	37353972	37394738
RN7SL273P	6	37361185	37361483
CMTR1	6	37433219	37482827
CCDC167	6	37482920	37499922
RP1-153P14.8	6	37507348	37535616
RP1-153P14.3	6	37543553	37547280
RP1-153P14.5	6	37545145	37550860
MIR4462	6	37555365	37555422
RP1-153P14.7	6	37567716	37571460
MDGA1	6	37630679	37699306
RP3-441A12.1	6	37815777	37819218
ZFAND3	6	37819499	38154624
RN7SL285P	6	37832922	37833185
RNU1-87P	6	37915573	37915742
RP11-420A21.1	6	38002832	38003313
BTBD9	6	38168451	38640148
BTBD9-AS1	6	38481692	38482531
RP1-319M7.2	6	38587323	38588529
GLO1	6	38675925	38703141
RP3-503A6.2	6	38714051	38715217
DNAH8	6	38715341	39030529
RN7SL465P	6	38744086	38744386
RP1-217P22.2	6	38762905	38764694
SNORA8	6	38822307	38822404
RP1-207H1.3	6	38923029	38953099
RP1-207H1.2	6	38928031	38928153
RP1-202I21.3	6	39039603	39039985
GLP1R	6	39048798	39087743
SAYSD1	6	39104064	39115189
ANKRD18EP	6	39110321	39112952
KCNK5	6	39188973	39229450
KCNK17	6	39299001	39314553
KCNK16	6	39314698	39322968
KIF6	6	39329990	39725405
RP1-137F1.3	6	39353747	39354172
E2F4P1	6	39553811	39554943
RNU1-54P	6	39620345	39620464
DAAM2	6	39792298	39904877
XXyac-YR38GF2.1	6	39818751	39823227
RP11-61I13.3	6	39881804	39900071
MOCS1	6	39899578	39934551
RP1-278E11.3	6	39958414	39958833
TUBBP9	6	39992815	40000233
RP11-552E20.1	6	40271566	40276237
TDRG1	6	40334954	40379887
LINC00951	6	40344344	40346151
RP11-552E20.4	6	40358744	40369474
LRFN2	6	40391586	40587465
RNU6-250P	6	40407853	40407955
RP11-121P10.1	6	40501631	40502393
RP3-462C17.1	6	40516336	40523933
RP11-570K4.1	6	40713411	40715363
UNC5CL	6	41026911	41039217
OARD1	6	41033627	41097787
TSPO2	6	41042554	41044337
APOBEC2	6	41053304	41064511
NFYA	6	41072945	41099976
ADCY10P1	6	41101022	41140835
TREML1	6	41149342	41154337
TREM2	6	41158506	41163186
TREML2	6	41190277	41201194
TREML3P	6	41208713	41217947
TREML4	6	41228324	41238882
RNA5SP207	6	41239520	41239626
TREML5P	6	41247369	41249649
RP1-229K20.8	6	41250851	41251097
RP1-229K20.9	6	41252696	41252858
TREM1	6	41267926	41286719
RP1-229K20.5	6	41269875	41270239
RNU6-643P	6	41302466	41302572
RP13-235E23.1	6	41308166	41308565
NCR2	6	41335655	41350887
RP1-149M18.3	6	41381392	41381832
RP1-149M18.4	6	41405819	41406561
FOXP4-AS1	6	41494853	41548621
LINC01276	6	41502444	41519852
FOXP4	6	41546426	41602384
MIR4641	6	41598723	41598788
MDFI	6	41636882	41654246
NPM1P51	6	41666906	41667649
TFEB	6	41683978	41736259
RP11-298J23.5	6	41720396	41734032
PGC	6	41736711	41754109
RP11-298J23.8	6	41764292	41764460
FRS3	6	41770176	41786542
PRICKLE4	6	41780349	41790141
TOMM6	6	41787662	41789898
USP49	6	41789896	41895361
RP11-298J23.9	6	41791410	41791477
RP5-973N23.4	6	41868622	41869731
MED20	6	41905354	41921139
BYSL	6	41921188	41933046
CCND3	6	41934933	42050357
RNU6-761P	6	42018408	42018514
RP11-533O20.2	6	42030053	42031382
TAF8	6	42050513	42087461
RP11-7K24.3	6	42092233	42094259
C6orf132	6	42101118	42142619
GUCA1A	6	42155406	42180056
RP1-139D8.6	6	42155426	42163439
GUCA1B	6	42184401	42194916
MRPS10	6	42206801	42217865
TRERF1	6	42224931	42452051
RP11-256G5.1	6	42499710	42500022
UBR2	6	42564062	42693504
RNU6-890P	6	42664162	42664268
PRPH2	6	42696600	42722574
ATP6V0CP3	6	42727234	42727700
TBCC	6	42744481	42746096
GLTSCR1L	6	42746958	42868560
RPL7L1	6	42879618	42889925
C6orf226	6	42890265	42890816
PTCRA	6	42915989	42925835
CNPY3	6	42929192	42939287
RP3-475N16.1	6	42940364	42948360
RPL24P4	6	42956345	42956765
GNMT	6	42960758	42963880
PEX6	6	42963870	42979220
PPP2R5D	6	42984499	43012342
MEA1	6	43012094	43013968
KLHDC3	6	43014103	43021298
RRP36	6	43021645	43034156
RP1-20C7.6	6	43033897	43034405
RN7SL403P	6	43036196	43036500
CUL7	6	43037617	43053945
KLC4	6	43040777	43075099
MRPL2	6	43054029	43059806
RP11-387M24.5	6	43074331	43074739
PTK7	6	43076268	43161719
SRF	6	43171299	43181507
CUL9	6	43182175	43224587
RP3-330M21.5	6	43213801	43223860
DNPH1	6	43225629	43229484
TTBK1	6	43243680	43288259
SLC22A7	6	43295694	43305538
CRIP3	6	43299710	43308797
ZNF318	6	43307134	43369478
RPL12P47	6	43310231	43310357
RP11-480N24.4	6	43328134	43328476
RPS2P28	6	43363479	43364219
RP11-213N20.1	6	43364220	43364294
ABCC10	6	43427366	43450430
MIR6780B	6	43434542	43434620
DLK2	6	43450352	43456632
RNU6-1113P	6	43474186	43474292
TJAP1	6	43477523	43506556
LRRC73	6	43506969	43510686
POLR1C	6	43509702	43529585
YIPF3	6	43511827	43516990
RP3-337H4.9	6	43519180	43519724
XPO5	6	43522330	43576075
RP3-337H4.6	6	43538822	43539703
RP3-337H4.10	6	43561872	43562419
POLH	6	43576150	43615660
RP3-337H4.8	6	43588230	43591362
GTPBP2	6	43605316	43629162
MAD2L1BP	6	43629540	43640952
RSPH9	6	43645046	43672599
MRPS18A	6	43671303	43687791
RP1-261G23.4	6	43705949	43706751
RP1-261G23.5	6	43722786	43737834
VEGFA	6	43770184	43786487
RP1-261G23.7	6	43770429	43770616
RP11-344J7.3	6	43803193	43842625
RP11-344J7.4	6	43844878	43852317
RP11-344J7.2	6	43851757	43852333
RP5-1120P11.1	6	43995723	44074652
C6orf223	6	44000580	44005958
RP5-1120P11.3	6	44073913	44077952
RP5-1120P11.4	6	44089242	44089696
MRPL14	6	44113454	44127457
TMEM63B	6	44126914	44155519
CAPN11	6	44158811	44184402
RN7SL811P	6	44209766	44210063
RP1-302G2.5	6	44216939	44218236
SLC29A1	6	44219505	44234151
HSP90AB1	6	44246166	44253888
SLC35B2	6	44254096	44257890
NFKBIE	6	44258166	44265788
TMEM151B	6	44270466	44307506
RP11-444E17.6	6	44273194	44378957
TCTE1	6	44278743	44297688
AARS2	6	44299654	44313326
SPATS1	6	44342660	44377167
CDC5L	6	44387525	44450426
MIR4642	6	44435641	44435722
RP3-449H6.1	6	44525259	44526754
RP3-449H6.2	6	44551577	44553281
SUPT3H	6	44809317	45377953
AL161905.1	6	44829816	45003700
NUDT19P4	6	44898711	44899295
RP11-491H9.4	6	45097496	45097976
RBM22P4	6	45098021	45099260
RP11-491H9.3	6	45158870	45159511
MIR586	6	45197674	45197770
RUNX2	6	45328157	45664349
RP1-244F24.1	6	45421079	45422005
RP1-166H4.2	6	45573346	45576770
CLIC5	6	45898451	46080395
RNU6-754P	6	46018745	46018851
RP1-8B1.4	6	46097093	46129706
ENPP4	6	46129993	46146699
ENPP5	6	46159187	46170971
ACTG1P9	6	46204729	46207386
RCAN2	6	46220736	46491972
RP11-795J1.2	6	46438310	46438619
RP11-795J1.1	6	46492052	46532758
CYP39A1	6	46549580	46652830
SLC25A27	6	46652915	46678193
RP11-446F17.3	6	46670444	46688165
TDRD6	6	46687875	46704319
PLA2G7	6	46704201	46735693
ANKRD66	6	46746917	46759506
RP11-268F1.3	6	46758296	46761158
MEP1A	6	46793390	46839782
ADGRF5	6	46852512	46954943
RP3-365O12.2	6	46903471	46909078
ADGRF1	6	46997703	47042363
TNFRSF21	6	47231532	47309905
B3GNTL1P2	6	47368943	47369230
RP11-385F7.1	6	47477243	47477572
CD2AP	6	47477789	47627263
RP11-812I20.2	6	47562622	47563018
ADGRF2	6	47656436	47697797
ADGRF4	6	47685864	47722021
RN7SKP116	6	47715283	47715601
RP11-550C4.6	6	47729827	47740741
RP11-550C4.4	6	47752828	47753240
OPN5	6	47781982	47832780
RNU1-105P	6	47823390	47823550
PTCHD4	6	47878028	48068689
HNRNPA3P4	6	48149203	48150005
RBMXP1	6	48213604	48214794
RP1-281E18.1	6	48701491	48701872
RP1-57E3.1	6	48952070	48952781
RP4-724P12.1	6	49077712	49078051
RP4-724P12.2	6	49115537	49116115
RP1-142O9.2	6	49273600	49273794
RNU7-65P	6	49344800	49344861
EEF1A1P42	6	49358185	49360420
MUT	6	49430360	49463191
CENPQ	6	49463378	49493107
GLYATL3	6	49499958	49527047
C6orf141	6	49550646	49561907
CYP2AC1P	6	49565924	49580166
RHAG	6	49605158	49636839
CRISP2	6	49692358	49713590
RP3-442L6.4	6	49721931	49724007
CRISP3	6	49727384	49744437
PGK2	6	49785651	49787307
RP3-417L20.4	6	49817430	49820442
RP11-719J20.1	6	49823712	49824782
CRISP1	6	49834257	49877096
DEFB133	6	49946101	49949444
DEFB114	6	49960249	49964105
DEFB113	6	49968677	49969625
DEFB110	6	50009138	50021981
DEFB112	6	50043575	50048651
RP11-397G17.1	6	50093616	50181007
RP11-524K22.1	6	50514035	50521104
RP1-28O17.1	6	50587607	50637205
TFAP2D	6	50713828	50772988
TFAP2B	6	50818723	50847613
RPS17P5	6	50857255	50857662
RP4-753D5.3	6	50897615	50898225
FTH1P5	6	50912712	50913256
RP3-437C15.2	6	51385282	51385849
RP3-437C15.1	6	51410081	51410537
RP11-793K1.1	6	51537155	51537543
RP3-335N17.2	6	51599723	51622884
PKHD1	6	51615300	52087625
RN7SL580P	6	51975673	51975959
MIR206	6	52144349	52144434
LINCMD1	6	52146814	52151119
MIR133B	6	52148923	52149041
IL17A	6	52186387	52190638
IL17F	6	52236681	52244537
SLC25A20P1	6	52246460	52247362
MCM3	6	52264009	52284881
PAQR8	6	52361421	52407777
EFHC1	6	52362123	52529886
TRAM2	6	52497402	52576915
TRAM2-AS1	6	52577307	52583993
RP1-152L7.9	6	52657373	52657651
RP1-152L7.5	6	52665148	52669155
TMEM14A	6	52671109	52686588
GSTA8P	6	52687930	52703825
RP1-152L7.8	6	52688661	52688998
GSTA7P	6	52739590	52744656
GSTA2	6	52750089	52763569
GSTA12P	6	52765280	52778347
GSTA1	6	52791664	52803910
GSTA6P	6	52805613	52813460
GSTA5	6	52831655	52846095
GSTA11P	6	52847910	52870329
GSTA10P	6	52873014	52879940
GSTA3	6	52896639	52909685
GSTA9P	6	52939726	52957521
GSTA4	6	52977948	52995378
RN7SK	6	52995621	52995948
ICK	6	53001279	53061802
FBXO9	6	53051991	53100873
RN7SL244P	6	53090961	53091257
RP11-506E9.3	6	53125644	53126146
GCM1	6	53126964	53148829
RNU6-464P	6	53153795	53153898
SOD1P1	6	53196720	53197159
RP1-34L19.1	6	53206598	53208697
RNU1-136P	6	53219261	53219424
HMGB1P20	6	53235621	53236297
ELOVL5	6	53267398	53349179
MIR5685	6	53276993	53277071
RPS16P5	6	53336943	53337346
RP3-483K16.4	6	53350158	53350705
RPL31P28	6	53354715	53355065
RPL31P33	6	53368670	53369009
RP11-96J19.1	6	53378503	53378861
RP11-96J19.4	6	53381519	53382203
RN7SKP256	6	53415294	53415607
NANOGP3	6	53418452	53418737
GCLC	6	53497341	53616970
RP1-27K12.4	6	53503185	53506919
RP1-27K12.2	6	53561289	53617171
LINC01564	6	53628380	53631394
KLHL31	6	53647901	53665708
RP11-79N23.1	6	53740749	53747022
RP13-476E20.1	6	53790875	53794274
LRRC1	6	53794497	53924121
RP3-523E19.2	6	53918974	53920788
MLIP	6	53929982	54266280
RP11-411K7.1	6	53930022	53997667
MLIP-AS1	6	53978549	54079726
MLIP-IT1	6	53998890	54007152
ERHP2	6	54016479	54016777
TINAG	6	54307859	54390152
RP11-124I4.2	6	54365335	54369971
CLNS1AP1	6	54485169	54485850
RPL10P10	6	54602487	54603150
RPSAP44	6	54624605	54625488
KRASP1	6	54770583	54771134
RNU6-1023P	6	54786387	54786492
RP11-524H19.2	6	54840118	54840855
FAM83B	6	54846771	54942022
RP3-523K23.2	6	54943167	54945099
HCRTR2	6	55106460	55282620
GFRAL	6	55327469	55402493
HMGCLL1	6	55434369	55579214
RP11-228O6.2	6	55680642	55681021
BMP5	6	55753645	55875564
NPM1P36	6	55939790	55940624
COL21A1	6	56056590	56394094
DHFRP6	6	56276529	56276796
RP3-445N2.1	6	56331788	56332117
RCC2P7	6	56431950	56433213
DST	6	56457987	56954628
RP11-472M19.2	6	56844002	56864078
RPL17P26	6	56871191	56871743
RNU6-626P	6	56945730	56945836
BEND6	6	56955126	57027342
OSTCP6	6	56975606	56976062
FTH1P15	6	57004520	57004799
MRPL30P1	6	57029521	57029988
KIAA1586	6	57046532	57055239
ZNF451	6	57086844	57170307
RP11-203B9.4	6	57114894	57174236
BAG2	6	57172326	57189833
RAB23	6	57186992	57222314
PRIM2	6	57314805	57646849
MIR548U	6	57390132	57390212
RP1-71H19.2	6	57493855	57497691
XXbac-BPGBPG55C20.1	6	57855891	57856468
XXbac-BPGBPG55C20.3	6	57902609	57903148
XXbac-BPGBPG55C20.2	6	57908560	57913911
GUSBP4	6	57919784	57930291
POM121L14P	6	57937458	57939015
LINC00680	6	57946074	57961501
XXbac-BPG55C20.7	6	57965630	57972218
GAPDHP15	6	57967687	57968661
RP11-278J20.2	6	58071720	58073134
RBBP4P4	6	58119741	58121029
RP11-143A22.1	6	58162610	58187582
RP11-136G2.1	6	58386799	58386961
RP3-401D24.1	6	60281444	60544955
GAPDHP41	6	60719222	60720196
RP11-343D24.2	6	60723148	60723898
RP11-325M4.2	6	60826185	60826533
RBBP4P3	6	60873360	60874642
RP1-91N13.1	6	61240898	61241311
MTRNR2L9	6	61574328	61574402
AL356135.1	6	61585946	61587035
RP1-240B8.3	6	61630233	61681049
KHDRBS2	6	61679960	62286227
DHFRP5	6	62460940	62461503
RP11-448N11.2	6	62547427	62548272
RP11-448N11.3	6	62611153	62611327
RP11-184C23.1	6	63193072	63193630
FKBP1C	6	63211446	63213024
SPTLC1P3	6	63227485	63227743
RP11-184C23.4	6	63229087	63230110
LGSN	6	63275951	63319977
RP3-407E4.2	6	63392222	63392606
RP3-407E4.3	6	63395007	63397106
RP3-407E4.4	6	63440766	63443580
EEF1B2P5	6	63480134	63481876
PTP4A1	6	63521761	63583587
RPL7AP34	6	63548708	63549508
RP5-1148A21.3	6	63571005	63572408
RP11-164N20.2	6	63612761	63612903
RPL9P18	6	63615827	63616361
PHF3	6	63635820	63779336
EYS	6	63719980	65707225
RP11-59D5__B.3	6	63797189	63798031
RP11-59D5__B.2	6	63806836	63822642
GCNT1P4	6	63857441	63857769
RP11-349P19.1	6	64377795	64412779
HNRNPDP2	6	64631205	64631682
RP11-307F22.2	6	64728837	64733837
RP11-74E24.2	6	65302522	65304957
SLC25A51P1	6	65788417	65789287
ADH5P4	6	65836930	65838039
NUFIP1P	6	66093431	66094909
RP11-24C14.1	6	66710242	66710827
RNU7-66P	6	66728843	66728904
RP11-409K15.1	6	67456346	67457250
RNA5SP208	6	67467231	67467308
RNU6-280P	6	67546651	67546754
RP11-301G19.1	6	67887646	67889339
RP11-301G19.2	6	67933485	67934682
RP11-542F9.1	6	68055351	68060502
RP11-406O16.1	6	68226972	68329899
RP11-361F19.1	6	68598204	68598393
RP3-525N10.2	6	68629962	68635027
ADGRB3	6	68635367	69389511
LMBRD1	6	69675802	69797111
NPM1P37	6	69705287	69706160
GAPDHP42	6	69745871	69746851
COL19A1	6	69866571	70209976
RPL37P15	6	70098390	70098676
COL9A1	6	70215061	70303083
RP1-149L1.1	6	70222758	70242156
RP11-462G2.1	6	70394887	70399417
RP11-462G2.2	6	70412828	70413950
FAM135A	6	70412941	70561174
RNU7-48P	6	70513294	70513356
SDHAF4	6	70566917	70589569
RP11-134K13.4	6	70596438	70596980
RP11-134K13.2	6	70608234	70609334
SLC25A6P6	6	70663502	70664279
SMAP1	6	70667776	70862015
RP11-160A9.3	6	70693839	70694619
NDUFAB1P1	6	70734503	70734962
B3GAT2	6	70856679	70957038
BECN1P2	6	71075564	71076375
LYPLA1P3	6	71165076	71165770
RNU6-411P	6	71182612	71182718
RP11-154D6.1	6	71221457	71328228
RP11-154D6.2	6	71251758	71252988
OGFRL1	6	71288803	71308950
RP3-331H24.5	6	71295173	71417436
RP3-331H24.4	6	71328942	71329806
LINC00472	6	71344344	71420769
RP3-331H24.7	6	71373253	71375387
MIR30C2	6	71376960	71377031
RP3-331H24.6	6	71386852	71390829
MIR30A	6	71403551	71403621
LINC01626	6	71450834	71458874
RP1-288M22.1	6	71550958	71551643
KRT19P1	6	71584721	71585906
RNU4-66P	6	71652474	71652611
RIMS1	6	71886703	72403143
RP5-1046G13.2	6	72316599	72317436
RP11-135M8__A.1	6	72522641	72523238
RP3-474G15.1	6	72598451	72599634
KCNQ5	6	72621792	73198851
KCNQ5-IT1	6	72630495	72678558
MIR4282	6	72967687	72967753
KNOP1P4	6	72986313	72987750
PGAM1P10	6	73055097	73055857
KCNQ5-AS1	6	73134803	73143514
RBPMS2P1	6	73157517	73158139
KHDC1P1	6	73209083	73210080
RP11-257K9.8	6	73209746	73263196
KHDC1L	6	73223544	73225770
KHDC1	6	73241314	73310365
RP11-398K22.12	6	73263215	73301401
RPSAP41	6	73290403	73291262
EIF3EP1	6	73291962	73293277
SDCBP2P1	6	73322837	73323450
PAICSP3	6	73327524	73329017
DPPA5	6	73353062	73354295
KHDC3L	6	73362677	73364171
OOEP	6	73368555	73395133
OOEP-AS1	6	73369704	73387717
RPL39P3	6	73373108	73373263
RPS6P8	6	73391038	73391767
DDX43	6	73394748	73417569
MB21D1	6	73413515	73452276
MTO1	6	73461578	73509236
RNU6-975P	6	73464073	73464177
RN7SL827P	6	73487590	73487877
RP11-505P4.6	6	73492025	73492742
EEF1A1	6	73515750	73523797
RP11-505P4.7	6	73523618	73570596
RP11-505P4.5	6	73526744	73526879
SLC17A5	6	73593379	73654155
RPS27P15	6	73618346	73618597
RP11-553A21.3	6	73693903	73696131
CD109	6	73695785	73828316
RP11-374N7.2	6	73971346	73973115
TXNP7	6	74004520	74004812
RP11-554D15.1	6	74069451	74690727
RP11-9G10.1	6	74282266	74282660
RP11-554D15.3	6	74530248	74734279
RP11-554D15.2	6	74610449	74610715
RP11-554D15.4	6	74642384	74652002
RP11-560O20.1	6	74849077	74850484
COL12A1	6	75084326	75206051
COX7A2	6	75237675	75250323
TMEM30A	6	75252924	75284968
RP1-234P15.4	6	75285014	75297003
FILIP1	6	75291859	75493738
HMGB1P39	6	75319101	75319980
RP11-415D17.3	6	75357214	75399300
MIR4463	6	75428407	75428473
RP11-415D17.4	6	75454944	75458900
RP11-415D17.1	6	75465123	75465570
RNU1-34P	6	75473738	75473894
RPL26P20	6	75499705	75500136
RP11-474L11.3	6	75586122	75586461
RNU6-1338P	6	75593055	75593145
SENP6	6	75601509	75718278
RP11-474L11.5	6	75610958	75611945
RNU6-1016P	6	75644084	75644177
RN7SKP163	6	75654970	75655299
MYO6	6	75749192	75919537
RNU6-155P	6	75768059	75768158
RNA5SP209	6	75865239	75865335
IMPG1	6	75921115	76072678
RNU6-248P	6	76092834	76092940
RNU6-261P	6	76446988	76447089
RP11-35J1.1	6	76522451	76593623
RNU6-84P	6	76557653	76557754
RP11-35J1.2	6	76561328	76562590
RP11-354K4.1	6	76660486	76662770
RP11-354K4.2	6	76774983	76775860
RP11-274E6.1	6	77343557	77343654
HTR1B	6	77461753	77463773
RPS6P7	6	77496119	77496671
MEI4	6	77690658	77926974
RP3-390M24.1	6	78604467	78606036
RP11-173D14.3	6	78809715	78813303
IRAK1BP1	6	78867472	78946440
PHIP	6	78935867	79078236
RP11-477E3.2	6	79067692	79068138
HMGN3	6	79201245	79234738
HMGN3-AS1	6	79233718	79236797
RP11-46B11.2	6	79278105	79278427
RP3-508D13.1	6	79326568	79327207
RP1-232L24.2	6	79354443	79354713
RP1-232L24.4	6	79406240	79406774
RP1-232L24.3	6	79420297	79421305
DBIP1	6	79436908	79437167
LCA5	6	79484991	79537458
RP11-342L8.2	6	79552794	79553160
RP11-177G23.2	6	79561132	79561602
RP11-177G23.1	6	79573877	79575530
SH3BGRL2	6	79631283	79703659
LINC01621	6	79803583	79807225
RP1-92C4.1	6	79854684	79855632
RP1-92C4.2	6	79871873	79874610
ELOVL4	6	79914812	79947580
GAPDHP63	6	79953005	79954011
RPL35AP18	6	79964215	79964519
AL133475.1	6	80001402	80001907
TTK	6	80003887	80042527
RP11-296E7.1	6	80064286	80070199
AK4P5	6	80077729	80078362
BCKDHB	6	80106647	80346270
RP11-250B2.6	6	80355424	80356859
RPL17P25	6	80374015	80374569
RP11-250B2.4	6	80440730	80441172
RP11-250B2.3	6	80443344	80465927
RP11-250B2.5	6	80466958	80469080
RPSAP72	6	80470071	80470428
RP11-11L12.2	6	80499196	80499392
RP11-486E2.1	6	80555841	80557189
FAM46A	6	81491439	81752774
RP1-300G12.2	6	81527102	81534915
RP11-244G12.1	6	81551686	81554092
RNA5SP210	6	81622200	81622319
RP5-991C6.4	6	81724722	81736353
RP5-991C6.2	6	81764211	81764503
LINC01526	6	81813286	81814157
RP11-379B8.1	6	81845185	81933480
RP11-801I18.1	6	81969453	81969539
IBTK	6	82169983	82247754
RNU6-130P	6	82210338	82210440
RP3-492P14.2	6	82263996	82264974
TPBG	6	82363206	82370828
UBE3D	6	82892398	83065841
LAP3P1	6	82924829	82925122
RP11-445L13__B.3	6	82932601	82938677
DOPEY1	6	83067666	83171350
AL139333.1	6	83072973	83073135
PGM3	6	83161150	83193936
RWDD2A	6	83193379	83198932
ME1	6	83210389	83431071
RP11-378G13.2	6	83392416	83393409
PRSS35	6	83512538	83525704
SNAP91	6	83552880	83709691
RP3-393K13.1	6	83728055	83736525
RIPPLY2	6	83853266	83857515
CYB5R4	6	83859643	83967424
RP4-676J13.2	6	83983728	84007323
RP11-51G5.1	6	84023055	84024553
MRAP2	6	84033756	84090881
CEP162	6	84124241	84227635
LINC01611	6	84421028	84556152
SMARCE1P2	6	84429584	84430802
TBX18	6	84687351	84764519
TBX18-AS1	6	84687712	84709578
RP11-132M7.2	6	84689292	84689429
RP3-435K13.1	6	84966397	84966625
RP3-455E7.1	6	85155667	85167749
RP1-161C16.1	6	85257328	85257694
RP11-30P6.1	6	85286076	85290849
KRT18P64	6	85287789	85289007
RP11-30P6.6	6	85387219	85390186
DUTP5	6	85426657	85427125
TPT1P6	6	85427453	85427966
NT5E	6	85449584	85495791
RP11-321N4.4	6	85498441	85499058
SNX14	6	85505496	85594156
RP11-321N4.5	6	85557978	85615234
SYNCRIP	6	85607785	85643792
PKMP3	6	85659892	85660606
SNHG5	6	85660950	85678736
SNORD50B	6	85677589	85677658
RP11-33E24.3	6	85731371	85732011
SMIM11P1	6	85735744	85735921
RNU4-72P	6	85751581	85751753
RP11-207F8.1	6	85868953	85869464
RNU4-12P	6	85993021	85993159
RPL7P27	6	86086415	86087134
RP1-263J7.2	6	86170447	86171018
NDUFA5P9	6	86214237	86214576
RP11-15J23.1	6	86432244	86432669
RN7SL643P	6	86435848	86436138
RP1-253B10.1	6	86729708	86730108
RP1-253B10.2	6	86768522	86768932
RP11-76H14.2	6	86897118	86897421
RP11-76H14.5	6	86897547	86897683
HTR1E	6	86937306	87016683
RPL7P29	6	86970466	86971193
MTHFD2P2	6	87000045	87000291
RP11-156F23.2	6	87070156	87070461
RN7SKP209	6	87083233	87083536
CGA	6	87085498	87095406
RCN1P1	6	87121693	87122688
RP11-393I2.4	6	87151159	87155285
ZNF292	6	87152833	87264196
RP11-393I2.2	6	87173368	87174303
GJB7	6	87282978	87329278
HSPD1P10	6	87298772	87300447
SMIM8	6	87322583	87399749
C6orf163	6	87344849	87365463
RP1-102H19.7	6	87356831	87358605
CFAP206	6	87407983	87464465
RP3-382I10.7	6	87408012	87511634
RP3-382I10.2	6	87425795	87426088
RP3-382I10.3	6	87441165	87442146
ST13P16	6	87444395	87445175
SLC35A1	6	87470623	87512336
RNU6-444P	6	87488445	87488552
RARS2	6	87514378	87590003
ORC3	6	87590067	87667453
AKIRIN2	6	87675072	87702209
RN7SL183P	6	87845650	87845947
RP11-453D21.1	6	87891424	87891869
SPACA1	6	88047789	88066832
CNR1	6	88139864	88166359
RP4-570O12.3	6	88172261	88175762
RP4-570O12.2	6	88265158	88265511
ACTBP8	6	88275882	88276989
RP11-459O1.2	6	88298950	88421033
RNGTT	6	88610272	88963721
SNORA73	6	88714242	88714430
RP1-72A23.4	6	88964527	88966587
RP1-72A23.3	6	89001548	89001814
RP1-72A23.1	6	89059628	89060109
RNU2-61P	6	89063500	89063690
RP11-63L7.5	6	89080164	89080667
PNRC1	6	89080751	89085160
RN7SL336P	6	89090946	89091242
SRSF12	6	89095959	89118081
PM20D2	6	89146050	89165565
GABRR1	6	89177501	89231278
GABRR2	6	89257208	89315299
TUBB3P1	6	89301783	89303114
UBE2J1	6	89326625	89352848
RRAGD	6	89364636	89412270
NACAP7	6	89422099	89423048
ANKRD6	6	89433170	89633834
RN7SL11P	6	89478141	89478433
RP11-16C18.3	6	89560875	89567044
LYRM2	6	89568144	89638753
MDN1	6	89642499	89819723
RP1-122O8.7	6	89673469	89675783
DNAJC19P6	6	89797598	89797877
RP11-63K6.1	6	89814709	89815463
CASP8AP2	6	89829894	89874436
RP11-63K6.4	6	89876544	89876878
RP11-63K6.5	6	89886156	89887848
GJA10	6	89894469	89896120
RP11-63K6.7	6	89920196	89921760
BACH2	6	89926529	90296908
RP3-512E2.2	6	89950116	89953186
RN7SKP110	6	90001222	90001506
RP3-453I5.2	6	90116700	90117105
MIR4464	6	90312742	90312833
RP1-45N11.1	6	90345219	90362632
MAP3K7	6	90513573	90587045
RP1-177I10.1	6	91390313	91393000
MIR4643	6	91521660	91521737
CASC6	6	91629915	91690428
MTATP6P25	6	91726810	91727070
MTND4LP19	6	91727159	91727324
MTCO1P56	6	91727282	91727505
RN7SL415P	6	91739609	91739897
RP11-40G16.1	6	91815843	91816428
RPL5P19	6	92013842	92014734
RP1-149C7.1	6	92387841	92388827
RP11-127B16.1	6	92723003	92723829
